rcv	2.3742520809173584	S	0	0	0
snd	2.3745720386505127	SA	0	0	1
rcv	2.375174045562744	A	1	0	1
rcv	2.3777780532836914	D	1	50	1
snd	2.3780229091644287	A	1	0	51
rcv	2.3790159225463867	D	201	50	1
snd/DA	2.3792221546173096	A	1	0	51
rcv	2.379669189453125	D	301	50	1
snd/DA	2.379909038543701	A	1	0	51
rcv	2.380350112915039	D	401	50	1
snd/DA	2.3804931640625	A	1	0	51
rcv	2.3808441162109375	D	451	50	1
snd/DA	2.3809821605682373	A	1	0	51
rcv	2.3825650215148926	D	51	50	1
snd	2.3827409744262695	A	1	0	101
rcv	2.6285321712493896	D	101	50	1
snd	2.628824234008789	A	1	0	151
rcv	2.634472131729126	D	601	50	1
snd/DA	2.6347579956054688	A	1	0	151
rcv	3.280783176422119	D	501	50	1
snd/DA	3.2811291217803955	A	1	0	151
rcv	6.703956127166748	D	151	50	1
snd	6.704317092895508	A	1	0	251
rcv	10.863628149032593	D	251	50	1
snd	10.86404800415039	A	1	0	351
rcv	12.94067907333374	D	351	50	1
snd	12.9410400390625	A	1	0	551
rcv	12.952482223510742	D	1001	50	1
snd/DA	12.952831029891968	A	1	0	551
rcv	23.326684951782227	D	551	50	1
snd	23.327047109603882	A	1	0	651
rcv	23.544185161590576	D	1101	50	1
snd/DA	23.544531106948853	A	1	0	651
rcv	31.89064908027649	D	651	50	1
snd	31.891030073165894	A	1	0	701
rcv	33.97515296936035	D	701	50	1
snd	33.97571301460266	A	1	0	751
rcv	33.98246192932129	D	1201	50	1
snd/DA	33.98280310630798	A	1	0	751
rcv	38.77146029472351	D	751	50	1
snd	38.7718391418457	A	1	0	801
rcv	42.95594811439514	D	801	50	1
snd	42.95631504058838	A	1	0	851
rcv	53.38607215881348	D	851	50	1
snd	53.386430978775024	A	1	0	901
rcv	55.924911975860596	D	901	50	1
snd	55.92531108856201	A	1	0	951
rcv	58.60683298110962	D	951	50	1
snd	58.60723519325256	A	1	0	1051
rcv	58.613455295562744	D	1501	50	1
snd/DA	58.61377310752869	A	1	0	1051
rcv	61.40851402282715	D	1051	50	1
snd	61.40873599052429	A	1	0	1151
rcv	61.409571170806885	D	1551	50	1
snd/DA	61.409828186035156	A	1	0	1151
rcv	65.5486330986023	D	1151	50	1
snd	65.5490210056305	A	1	0	1251
rcv	67.64812111854553	D	1251	50	1
snd	67.64849424362183	A	1	0	1301
rcv	73.90862488746643	D	1301	50	1
snd	73.90900421142578	A	1	0	1351
rcv	75.99395799636841	D	1351	50	1
snd	75.994225025177	A	1	0	1401
rcv	76.0005750656128	D	1851	50	1
snd/DA	76.0007860660553	A	1	0	1401
rcv	78.06947612762451	D	1401	50	1
snd	78.06981420516968	A	1	0	1451
rcv	80.11916708946228	D	1451	50	1
snd	80.11953687667847	A	1	0	1601
rcv	80.12650084495544	D	1951	50	1
snd/DA	80.12686491012573	A	1	0	1601
rcv	80.12746405601501	D	2001	50	1
snd/DA	80.127769947052	A	1	0	1601
rcv	82.22403311729431	D	1601	50	1
snd	82.22441005706787	A	1	0	1651
rcv	84.7796528339386	D	1651	50	1
snd	84.78005623817444	A	1	0	1701
rcv	93.05269718170166	D	1701	50	1
snd	93.05307602882385	A	1	0	1751
rcv	95.12887811660767	D	1751	50	1
snd	95.12923812866211	A	1	0	1801
rcv	97.23054599761963	D	1801	50	1
snd	97.23094010353088	A	1	0	1901
rcv	97.23244905471802	D	2351	50	1
snd/DA	97.23277497291565	A	1	0	1901
rcv	101.39008688926697	D	1901	50	1
snd	101.39046001434326	A	1	0	2051
rcv	101.39782619476318	D	2451	50	1
snd/DA	101.39816308021545	A	1	0	2051
rcv	102.10007405281067	D	2501	50	1
snd/DA	102.10041499137878	A	1	0	2051
rcv	113.75750517845154	D	2051	50	1
snd	113.7578821182251	A	1	0	2101
rcv	117.89872694015503	D	2101	50	1
snd	117.89908719062805	A	1	0	2151
rcv	124.12064599990845	D	2151	50	1
snd	124.12101316452026	A	1	0	2201
rcv	126.20584106445312	D	2201	50	1
snd	126.20621800422668	A	1	0	2251
rcv	129.27423691749573	D	2251	50	1
snd	129.27876996994019	A	1	0	2301
rcv	129.32203912734985	D	2751	50	1
snd/DA	129.32244896888733	A	1	0	2301
rcv	135.41368508338928	D	2301	50	1
snd	135.41422700881958	A	1	0	2401
rcv	135.42134809494019	D	2851	50	1
snd/DA	135.42168617248535	A	1	0	2401
rcv	139.5278000831604	D	2401	50	1
snd	139.5281789302826	A	1	0	2551
rcv	139.5351390838623	D	2901	50	1
snd/DA	139.5354950428009	A	1	0	2551
rcv	139.5362730026245	D	3001	50	1
snd/DA	139.5366349220276	A	1	0	2551
rcv	143.64827704429626	D	2551	50	1
snd	143.6487739086151	A	1	0	2601
rcv	144.54886603355408	D	3051	50	1
snd/DA	144.549152135849	A	1	0	2601
rcv	153.97797417640686	D	2601	50	1
snd	153.9783308506012	A	1	0	2651
rcv	153.98421502113342	D	3101	50	1
snd/DA	153.9845530986786	A	1	0	2651
rcv	158.12387800216675	D	2651	50	1
snd	158.12432312965393	A	1	0	2701
rcv	158.1270899772644	D	3151	50	1
snd/DA	158.1275360584259	A	1	0	2701
rcv	162.2711591720581	D	2701	50	1
snd	162.2715380191803	A	1	0	2801
rcv	162.279039144516	D	3251	50	1
snd/DA	162.27936100959778	A	1	0	2801
rcv	166.42187023162842	D	2801	50	1
snd	166.42225527763367	A	1	0	2951
rcv	166.42967200279236	D	3351	50	1
snd/DA	166.43013906478882	A	1	0	2951
rcv	166.43051409721375	D	3401	50	1
snd/DA	166.4307689666748	A	1	0	2951
rcv	168.4941771030426	D	2951	50	1
snd	168.494558095932	A	1	0	3201
rcv	168.50256323814392	D	3601	50	1
snd/DA	168.50289106369019	A	1	0	3201
rcv	168.50339317321777	D	3651	50	1
snd/DA	168.5036301612854	A	1	0	3201
rcv	170.57696104049683	D	3201	50	1
snd	170.5773482322693	A	1	0	3301
rcv	170.5839240550995	D	3751	50	1
snd/DA	170.58424305915833	A	1	0	3301
rcv	174.6676630973816	D	3301	50	1
snd	174.6679971218109	A	1	0	3451
rcv	174.67413520812988	D	3801	50	1
snd/DA	174.67440009117126	A	1	0	3451
rcv	174.67503809928894	D	3851	50	1
snd/DA	174.67538118362427	A	1	0	3451
rcv	176.7316539287567	D	3451	50	1
snd	176.7320261001587	A	1	0	3501
rcv	178.9420039653778	D	3501	50	1
snd	178.9424090385437	A	1	0	3551
rcv	178.94802808761597	D	4001	50	1
snd/DA	178.94837307929993	A	1	0	3551
rcv	181.0023491382599	D	3551	50	1
snd	181.0028612613678	A	1	0	3701
rcv	181.00961208343506	D	4051	50	1
snd/DA	181.0099949836731	A	1	0	3701
rcv	181.0104250907898	D	4101	50	1
snd/DA	181.01068902015686	A	1	0	3701
rcv	183.0820140838623	D	3701	50	1
snd	183.08251190185547	A	1	0	3901
rcv	183.08904600143433	D	4201	50	1
snd/DA	183.0893430709839	A	1	0	3901
rcv	183.14367699623108	D	4351	50	1
snd/DA	183.14399409294128	A	1	0	3901
rcv	183.4867241382599	D	4301	50	1
snd/DA	183.4870719909668	A	1	0	3901
rcv	183.4921112060547	D	3901	50	1
snd	183.492418050766	A	1	0	3951
rcv	187.60053515434265	D	3951	50	1
snd	187.6007890701294	A	1	0	4151
rcv	187.60716223716736	D	4451	50	1
snd/DA	187.60740518569946	A	1	0	4151
rcv	194.67670893669128	D	4151	50	1
snd	194.67708206176758	A	1	0	4251
